season_code,event_code,item_code,pr_level,order_qty,event_amt,event_pmt,price_type,class_name,new_tickets,alumni_tickets,class_category,unit_price,pricing_tier,seat_value_index,sport_type,season_year,is_revenue_generating,is_season_ticket,is_comp,is_transfer
BB25,MB12,MBS,Rocket Fund - Zone B,2.0,17.3,17.3,Season F/S,Season Tickets - F/S,0,0,F/S,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,24.0,207.6,207.6,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,1.0,8.65,8.65,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,4.0,34.6,34.6,Season F/S - NEW - Grogan,New Season Tickets - F/S,1,0,F/S,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,129.0,2232.99,2198.37,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,17.041627906976743,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,12.0,207.72,207.72,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,17.31,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,22.0,126.94,126.94,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,5.77,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,116.0,669.32,669.32,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,5.7700000000000005,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,8.0,46.16,46.16,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade,1,0,Package/Trade,5.77,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,2.0,17.3,17.3,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,67.0,579.55,579.55,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.649999999999999,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,2.0,17.3,17.3,Season UT Pkg F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,4.0,34.6,34.6,Season Varisty T - Grogan,Season Tickets - Standard,0,0,Standard,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone B,3.0,25.95,25.95,Season Youth - Grogan,Season Tickets - Standard,0,0,Standard,8.65,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,18.0,137.16,137.16,Season ADA Lower,Season Tickets - Standard,0,0,Standard,7.62,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,2.0,15.24,15.24,Season ADA Lower - Grogan,Season Tickets - Standard,0,0,Standard,7.62,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,1.0,7.62,7.62,Season ADA Lower - NEW,New Season Tickets - Standard,1,0,Standard,7.62,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,2.0,7.62,7.62,Season ADA Lower F/S,Season Tickets - Standard,0,0,Standard,3.81,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,41.0,315.29,315.29,Season F/S,Season Tickets - F/S,0,0,F/S,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,27.0,207.63,207.63,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,7.6899999999999995,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,2.0,15.38,15.38,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,70.0,1076.6,1076.6,Season Full Price,Season Tickets - Standard,0,0,Standard,15.379999999999999,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,47.0,722.86,722.86,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,15.38,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,4.0,61.52,61.52,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,15.38,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,5.0,76.9,76.9,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,15.38,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,2.0,10.3,10.3,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,5.15,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,1.0,7.69,7.69,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,10.0,76.9,76.9,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,35.0,269.15,269.15,Season Varisty T - Grogan,Season Tickets - Standard,0,0,Standard,7.6899999999999995,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,3.0,23.07,23.07,Season Varisty T - NEW,New Season Tickets - Standard,1,0,Standard,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,56.0,430.64,430.64,Season Varsity T,Season Tickets - Standard,0,0,Standard,7.6899999999999995,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Rocket Fund - Zone C,2.0,15.38,15.38,Season Youth,Season Tickets - Standard,0,0,Standard,7.69,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Suite,4.0,69.24,69.24,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,17.31,3,1.0,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Suite,159.0,1375.35,1375.35,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.649999999999999,3,1.0,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Suite,6.0,51.9,51.9,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade,1,0,Package/Trade,8.65,3,1.0,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,44.0,167.64,167.64,Season F/S,Season Tickets - F/S,0,0,F/S,3.8099999999999996,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,4.0,15.24,15.24,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,3.81,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,2.0,7.62,7.62,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,3.81,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,144.0,1097.28,1097.28,Season Full Price,Season Tickets - Standard,0,0,Standard,7.62,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,11.0,83.82,83.82,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,7.619999999999999,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,21.0,160.02,160.02,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,7.62,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,122.0,309.88,309.88,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,2.54,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,25.0,95.25,95.25,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,3.81,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS,Upper Reserved,6.0,22.86,22.86,Season Youth,Season Tickets - Standard,0,0,Standard,3.81,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS11,Rocket Fund - Zone B,2.0,13.64,13.64,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade,1,0,Package/Trade,6.82,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS11,Upper Reserved,1.0,4.5,4.5,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,4.5,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS12,Rocket Fund - Zone B,7.0,131.25,131.25,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,18.75,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB12,MBS12,Upper Reserved,2.0,8.26,8.26,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,4.13,3,0.9,BASKETBALL,2025,1,1,0,0
BB25,MB13,FBP,11,39.0,129.87,129.87,Fast Break Pass,Ticket Revenue,0,0,Other,3.33,3,1.0,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Bleachers,130.0,1040.0,1040.0,Bleacher Sale,Single Game - Standard,0,0,Standard,8.0,3,0.8,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Bleachers,3.0,99.0,99.0,Craft Beer Night - Designated Driver,Single Game - Standard,0,0,Standard,33.0,2,0.8,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Bleachers,20.0,660.0,660.0,Craft Beer Night - Ticket Holders,Single Game - Standard,0,0,Standard,33.0,2,0.8,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Bleachers,104.0,1040.0,1040.0,Day of Bleacher Sale,Single Game - Day of Game,0,0,Day of Game,10.0,3,0.8,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Club,5.0,285.0,285.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,57.0,1,1.5,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Club,8.0,34.6,34.6,Transfer Full Price - Grogan,Transfer,0,0,Other,4.325,3,1.5,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Courtside,8.0,69.2,69.2,Transfer Full Price - Grogan,Transfer,0,0,Other,8.65,3,1.5,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Loge,1.0,97.0,97.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,97.0,1,1.3,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Loge,1.0,95.0,95.0,Full Price,Single Game - Standard,0,0,Standard,95.0,1,1.3,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Loge,7.0,8.65,8.65,Transfer UT Pkg F/S -  Grogan,Transfer,0,0,Other,1.2357142857142858,3,1.3,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Lower Reserved,2.0,28.0,28.0,Alumni Association - Additional Tickets,Group Tickets,0,1,Other,14.0,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Lower Reserved,2.0,24.0,24.0,Day of F/S,Single Game - F/S,0,0,F/S,12.0,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Lower Reserved,2.0,22.0,22.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,11.0,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Lower Reserved,35.0,770.0,770.0,Full Price,Single Game - Standard,0,0,Standard,22.0,2,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Lower Reserved,20.0,400.0,400.0,Ohio University Alumni,Group Tickets,0,1,Other,20.0,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Lower Reserved,3.0,23.07,23.07,Transfer UT Pkg,Transfer,0,0,Other,7.69,3,1.1,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Lower Reserved,10.0,61.52,61.52,Transfer Varsity T,Transfer,0,0,Other,6.152,3,1.1,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone A,18.0,846.0,846.0,Full Price,Single Game - Standard,0,0,Standard,47.0,2,1.3,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone A,2.0,90.0,90.0,Full Price - Grogan,Single Game - Standard,0,0,Standard,45.0,2,1.3,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone A,10.0,69.2,69.2,Transfer Full Price - Grogan,Transfer,0,0,Other,6.92,3,1.3,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone A,6.0,34.56,34.56,Transfer RSP 1/3,Transfer,0,0,Other,5.760000000000001,3,1.3,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone B,4.0,156.0,156.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,39.0,2,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,2.0,54.0,54.0,Donor Extra - Grogan,Single Game - Standard,0,0,Standard,27.0,2,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,2.0,37.0,37.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,18.5,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,12.0,444.0,444.0,Full Price,Single Game - Standard,0,0,Standard,37.0,2,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,2.0,70.0,70.0,Full Price - Grogan,Single Game - Standard,0,0,Standard,35.0,2,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,38.0,532.0,532.0,Group (15+),Group Tickets,0,0,Other,14.0,3,1.1,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone B,4.0,69.2,43.27,Transfer Full Price,Transfer,0,0,Other,10.8175,3,1.1,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone B,10.0,57.6,57.6,Transfer RSP 1/3,Transfer,0,0,Other,5.76,3,1.1,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone B,6.0,34.56,34.56,Transfer RSP 1/3 - Grogan,Transfer,0,0,Other,5.760000000000001,3,1.1,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone C,8.0,232.0,232.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,29.0,2,1.2,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone C,2.0,27.0,27.0,F/S (Limit 2),Single Game - F/S,0,0,F/S,13.5,3,1.2,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone C,8.0,216.0,216.0,Full Price,Single Game - Standard,0,0,Standard,27.0,2,1.2,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone C,2.0,50.0,50.0,Full Price - Grogan,Single Game - Standard,0,0,Standard,25.0,2,1.2,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Rocket Fund - Zone C,2.0,15.38,15.38,Transfer F/S,Transfer,0,0,Other,7.69,3,1.2,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone C,12.0,53.83,53.83,Transfer F/S - Grogan,Transfer,0,0,Other,4.485833333333333,3,1.2,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Rocket Fund - Zone C,2.0,30.76,30.76,Transfer Full Price,Transfer,0,0,Other,15.38,3,1.2,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Suite,4.0,88.0,88.0,Donor Extra - OLD PRICE DO NOT USE,Single Game - Standard,0,0,Standard,22.0,2,1.0,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Suite,77.0,276.8,276.8,Transfer UT Pkg - Grogan,Transfer,0,0,Other,3.594805194805195,3,1.0,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Upper Reserved,5.0,70.0,70.0,Alumni Association - Additional Tickets,Group Tickets,0,1,Other,14.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,21.0,399.0,399.0,Day of Full Price,Single Game - Day of Game,0,0,Day of Game,19.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,45.0,765.0,765.0,Full Price,Single Game - Standard,0,0,Standard,17.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,35.0,490.0,490.0,Group (15+),Group Tickets,0,0,Other,14.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,2.0,28.0,28.0,Season Ticket Member Thank You! - Additional,Group Tickets,0,0,Other,14.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,6.0,84.0,84.0,Toledo Firefighters Local 92,Group Tickets,0,0,Other,14.0,3,0.9,BASKETBALL,2025,1,0,0,0
BB25,MB13,MB13,Upper Reserved,12.0,38.0,38.0,Transfer F/S,Transfer,0,0,Other,3.1666666666666665,3,0.9,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Upper Reserved,1.0,3.8,3.8,Transfer F/S - Grogan,Transfer,0,0,Other,3.8,3,0.9,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Upper Reserved,17.0,22.83,22.83,Transfer Full Price,Transfer,0,0,Other,1.342941176470588,3,0.9,BASKETBALL,2025,1,0,0,1
BB25,MB13,MB13,Upper Reserved,1.0,7.61,7.61,Transfer Full Price - Grogan,Transfer,0,0,Other,7.61,3,0.9,BASKETBALL,2025,1,0,0,1
BB25,MB13,MBS,Club,6.0,52.2,52.2,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.700000000000001,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Club,41.0,708.48,673.92,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,16.437073170731708,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Club,7.0,120.96,120.96,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,17.279999999999998,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Club,43.0,374.1,374.1,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.700000000000001,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Club,2.0,17.4,17.4,Season UT Pkg F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.7,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Courtside,8.0,138.24,138.24,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,17.28,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Courtside,24.0,208.8,208.8,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.700000000000001,3,1.5,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Loge,70.0,609.0,609.0,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Loge,2.0,17.4,17.4,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade,1,0,Package/Trade,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Loge,9.0,78.3,78.3,Season UT Pkg F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,2.0,15.12,15.12,Season ADA Lower,Season Tickets - Standard,0,0,Standard,7.56,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,13.0,100.36,100.36,Season F/S,Season Tickets - F/S,0,0,F/S,7.72,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,4.0,30.88,30.88,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,7.72,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,2.0,15.44,15.44,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,7.72,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,13.0,200.72,200.72,Season Full Price,Season Tickets - Standard,0,0,Standard,15.44,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,8.0,123.52,123.52,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,15.44,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,7.0,108.08,108.08,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,15.44,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,3.0,23.16,23.16,Season Varisty T - Grogan,Season Tickets - Standard,0,0,Standard,7.72,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Lower Reserved,12.0,92.64,92.64,Season Varsity T,Season Tickets - Standard,0,0,Standard,7.72,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,22.0,191.4,191.4,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.700000000000001,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,2.0,17.4,17.4,Season F/S - NEW - Grogan,New Season Tickets - F/S,1,0,F/S,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,156.0,2695.68,2695.68,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,17.279999999999998,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,3.0,51.84,51.84,Season Full Price - NEW,New Season Tickets - Standard,1,0,Standard,17.28,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,8.0,138.24,138.24,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,17.28,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,12.0,69.12,69.12,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,5.760000000000001,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,4.0,23.04,23.04,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,5.76,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,71.0,617.7,617.7,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.700000000000001,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,6.0,52.2,52.2,Season UT Pkg F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.700000000000001,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,4.0,34.8,34.8,Season UT Pkg Varsity T - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone A,1.0,8.7,8.7,Season Youth - Grogan,Season Tickets - Standard,0,0,Standard,8.7,3,1.3,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,2.0,17.4,17.4,Season F/S,Season Tickets - F/S,0,0,F/S,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,24.0,208.8,208.8,Season F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.700000000000001,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,1.0,8.7,8.7,Season F/S - NEW,New Season Tickets - F/S,1,0,F/S,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,4.0,34.8,34.8,Season F/S - NEW - Grogan,New Season Tickets - F/S,1,0,F/S,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,130.0,2246.4,2211.84,Season Full Price - Grogan,Season Tickets - Standard,0,0,Standard,17.014153846153846,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,12.0,207.36,207.36,Season Full Price - NEW - Grogan,New Season Tickets - Standard,1,0,Standard,17.28,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,12.0,69.12,69.12,Season RSP 1/3,Season Tickets - Package/Trade,0,0,Package/Trade,5.760000000000001,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,110.0,633.6,633.6,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,5.76,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,8.0,46.08,46.08,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade,1,0,Package/Trade,5.76,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,2.0,17.4,17.4,Season UT Pkg,Season Tickets - Package/Trade,0,0,Package/Trade,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,53.0,461.1,461.1,Season UT Pkg - Grogan,Season Tickets - Package/Trade,0,0,Package/Trade,8.700000000000001,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,2.0,17.4,17.4,Season UT Pkg F/S - Grogan,Season Tickets - F/S,0,0,F/S,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,2.0,17.4,17.4,Season Varisty T - Grogan,Season Tickets - Standard,0,0,Standard,8.7,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone B,3.0,26.1,26.1,Season Youth - Grogan,Season Tickets - Standard,0,0,Standard,8.700000000000001,3,1.1,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone C,18.0,136.08,136.08,Season ADA Lower,Season Tickets - Standard,0,0,Standard,7.5600000000000005,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone C,2.0,15.12,15.12,Season ADA Lower - Grogan,Season Tickets - Standard,0,0,Standard,7.56,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone C,1.0,7.56,7.56,Season ADA Lower - NEW,New Season Tickets - Standard,1,0,Standard,7.56,3,1.2,BASKETBALL,2025,1,1,0,0
BB25,MB13,MBS,Rocket Fund - Zone C,2.0,7.56,7.56,Season ADA Lower F/S,Season Tickets - Standard,0,0,Standard,3.78,3,1.2,BASKETBALL,2025,1,1,0,0
